name,value,year,lastValue,rank,color
"TBEV",2.0,1948.0,1.0,110,"lightskyblue"
"Diphyllobothrium",2.0,1948.0,1.0,111,"orange"
"Actinobacillus",2.0,1948.0,1.0,112,"salmon"
"Tunga penetrans",1.0,1948.0,0.0,113,"blueviolet"
"Dicrocoelium",1.0,1948.0,0.0,114,"orange"
"Mansonella",1.0,1948.0,0.0,115,"orange"
"Mycobacterium tuberculosis",2814.0,1949.0,2085.0,1,"salmon"
"Plasmodium",1993.0,1949.0,1671.0,2,"gold"
"Poliovirus",1430.0,1949.0,1104.0,3,"lightskyblue"
"Salmonella enterica",1166.0,1949.0,888.0,4,"salmon"
"Influenza virus",825.0,1949.0,616.0,5,"lightskyblue"
"Treponema",791.0,1949.0,653.0,6,"salmon"
"Streptococcus pyogenes",748.0,1949.0,587.0,7,"salmon"
"Mycobacterium leprae",725.0,1949.0,622.0,8,"salmon"
"Neisseria gonorrhoeae",591.0,1949.0,493.0,9,"salmon"
"HAV",574.0,1949.0,463.0,10,"lightskyblue"
"Rickettsia",565.0,1949.0,484.0,11,"salmon"
"Clostridium",551.0,1949.0,453.0,12,"salmon"
"Brucella",517.0,1949.0,399.0,13,"salmon"
"Entamoeba histolytica",458.0,1949.0,338.0,14,"gold"
"Leishmania",426.0,1949.0,330.0,15,"gold"
"Schistosoma",411.0,1949.0,339.0,16,"orange"
"Chlamydia",353.0,1949.0,270.0,17,"salmon"
"Echinococcus",283.0,1949.0,212.0,18,"orange"
"Trypanosoma",240.0,1949.0,193.0,19,"gold"
"Varicella Zoster virus",231.0,1949.0,163.0,20,"lightskyblue"
"Variola",221.0,1949.0,167.0,21,"lightskyblue"
"Vibrio cholerae",210.0,1949.0,189.0,22,"salmon"
"Actinomyces",210.0,1949.0,164.0,23,"olivedrab"
"EBV",207.0,1949.0,147.0,24,"lightskyblue"
"Filarial worms",189.0,1949.0,158.0,25,"orange"
"Leptospira",188.0,1949.0,160.0,26,"salmon"
"Rabies virus",186.0,1949.0,146.0,27,"lightskyblue"
"Measles virus",179.0,1949.0,134.0,28,"lightskyblue"
"Shigella",177.0,1949.0,159.0,29,"salmon"
"Klebsiella",144.0,1949.0,111.0,30,"salmon"
"Yersinia pestis",144.0,1949.0,115.0,31,"salmon"
"Ascaris",141.0,1949.0,111.0,32,"orange"
"Sarcoptes scabiei",136.0,1949.0,115.0,33,"blueviolet"
"Histoplasma capsulatum",135.0,1949.0,93.0,34,"olivedrab"
"Toxoplasma",133.0,1949.0,73.0,35,"gold"
"Orientia tsutsugamushi",125.0,1949.0,108.0,36,"salmon"
"Borrelia",123.0,1949.0,107.0,37,"salmon"
"Bacillus anthracis",119.0,1949.0,100.0,38,"salmon"
"Trichomonas vaginalis",117.0,1949.0,93.0,39,"gold"
"Mumps virus",117.0,1949.0,84.0,40,"lightskyblue"
"Rubella",115.0,1949.0,82.0,41,"lightskyblue"
"Coxiella burnetii",113.0,1949.0,73.0,42,"salmon"
"Coccidioides",105.0,1949.0,75.0,43,"olivedrab"
"Blastomyces dermatitidis",103.0,1949.0,78.0,44,"olivedrab"
"Trichophyton",100.0,1949.0,79.0,45,"olivedrab"
"Fusobacterium",94.0,1949.0,87.0,46,"salmon"
"YFV",92.0,1949.0,81.0,47,"lightskyblue"
"Trichinella",77.0,1949.0,59.0,48,"orange"
"Newcastle disease virus",75.0,1949.0,64.0,49,"lightskyblue"
"Candida",70.0,1949.0,49.0,50,"olivedrab"
"Coccidia",66.0,1949.0,60.0,51,"gold"
"Ancylostoma",65.0,1949.0,52.0,52,"orange"
"Enterobius vermicularis",65.0,1949.0,43.0,53,"orange"
"Pediculus",62.0,1949.0,50.0,54,"blueviolet"
"Fly larva",61.0,1949.0,49.0,55,"blueviolet"
"HSV",59.0,1949.0,46.0,56,"lightskyblue"
"Erysipelothrix",58.0,1949.0,49.0,57,"salmon"
"HIV",56.0,1949.0,41.0,58,"lightskyblue"
"Cryptococcus",56.0,1949.0,39.0,59,"olivedrab"
"Acari",51.0,1949.0,44.0,60,"blueviolet"
"Haemophilus ducreyi",51.0,1949.0,45.0,61,"salmon"
"Onchocerca",48.0,1949.0,38.0,62,"orange"
"Taenia solium.",47.0,1949.0,29.0,63,"orange"
"Babesia",43.0,1949.0,42.0,64,"gold"
"HPV",42.0,1949.0,36.0,65,"lightskyblue"
"Giardia lamblia",37.0,1949.0,29.0,66,"gold"
"Japanese encephalitis virus",35.0,1949.0,28.0,67,"lightskyblue"
"Trypanosoma cruzi",34.0,1949.0,21.0,68,"gold"
"Vaccinia virus",32.0,1949.0,31.0,69,"lightskyblue"
"HBV",32.0,1949.0,27.0,70,"lightskyblue"
"Sporothrix",30.0,1949.0,25.0,71,"olivedrab"
"Streptobacillus moniliformis or Spirillum minus",30.0,1949.0,24.0,72,"salmon"
"Pinworms",28.0,1949.0,19.0,73,"orange"
"Actinomycetoma",28.0,1949.0,21.0,74,"salmon"
"Bartonella",26.0,1949.0,19.0,75,"salmon"
"Strongyloides",25.0,1949.0,12.0,76,"orange"
"Pasteurella",24.0,1949.0,21.0,77,"salmon"
"Phlebovirus",24.0,1949.0,19.0,78,"lightskyblue"
"LCMV",23.0,1949.0,17.0,79,"lightskyblue"
"Burkholderia",21.0,1949.0,17.0,80,"salmon"
"Molluscum Contagiosum virus",20.0,1949.0,12.0,81,"lightskyblue"
"WEEV",20.0,1949.0,17.0,82,"lightskyblue"
"Staphylococcus aureus",18.0,1949.0,16.0,83,"salmon"
"Protozoan",17.0,1949.0,14.0,84,"gold"
"Aspergillus",17.0,1949.0,12.0,85,"olivedrab"
"Eurotiomycetes",15.0,1949.0,13.0,86,"olivedrab"
"Balantidium coli",14.0,1949.0,13.0,87,"gold"
"Rhinosporidium seeberi",13.0,1949.0,10.0,88,"olivedrab"
"SLEV",13.0,1949.0,12.0,89,"lightskyblue"
"Listeria monocytogenes",13.0,1949.0,10.0,90,"salmon"
"Fasciola",12.0,1949.0,11.0,91,"orange"
"Tick",12.0,1949.0,9.0,92,"blueviolet"
"Paracoccidioides brasiliensis",11.0,1949.0,9.0,93,"olivedrab"
"Corynebacterium",10.0,1949.0,9.0,94,"salmon"
"Paragonimus",9.0,1949.0,8.0,95,"orange"
"Cowpox virus",9.0,1949.0,6.0,96,"lightskyblue"
"Nocardial",8.0,1949.0,3.0,97,"salmon"
"Orf virus",7.0,1949.0,5.0,98,"lightskyblue"
"HHV",7.0,1949.0,2.0,99,"lightskyblue"
"Eastern equine encephalitis virus",6.0,1949.0,3.0,100,"lightskyblue"
"Trichuris trichiura",5.0,1949.0,3.0,101,"orange"
"Cystoisospora",5.0,1949.0,4.0,102,"gold"
"Clonorchis",5.0,1949.0,1.0,103,"orange"
"VEEV",5.0,1949.0,4.0,104,"lightskyblue"
"Loa loa",4.0,1949.0,2.0,105,"orange"
"Trichostrongylus",4.0,1949.0,3.0,106,"orange"
"Gnathostoma",4.0,1949.0,3.0,107,"orange"
"Diphyllobothrium",3.0,1949.0,2.0,108,"orange"
"Actinobacillus",3.0,1949.0,2.0,109,"salmon"
"HCV",2.0,1949.0,1.0,110,"lightskyblue"
"Ascaridia",2.0,1949.0,1.0,111,"orange"
"Geotrichum candidum",2.0,1949.0,1.0,112,"olivedrab"
"Sarcocystis",1.0,1949.0,0.0,113,"gold"
"Mycobacterium tuberculosis",4444.0,1950.0,2814.0,1,"salmon"
"Plasmodium",2343.0,1950.0,1993.0,2,"gold"
"Poliovirus",1864.0,1950.0,1430.0,3,"lightskyblue"
"Salmonella enterica",1679.0,1950.0,1166.0,4,"salmon"
"Treponema",1035.0,1950.0,791.0,5,"salmon"
"Influenza virus",1033.0,1950.0,825.0,6,"lightskyblue"
"Streptococcus pyogenes",1002.0,1950.0,748.0,7,"salmon"
"Mycobacterium leprae",939.0,1950.0,725.0,8,"salmon"
"HAV",840.0,1950.0,574.0,9,"lightskyblue"
"Brucella",724.0,1950.0,517.0,10,"salmon"
"Rickettsia",708.0,1950.0,565.0,11,"salmon"
"Clostridium",699.0,1950.0,551.0,12,"salmon"
"Neisseria gonorrhoeae",690.0,1950.0,591.0,13,"salmon"
"Entamoeba histolytica",632.0,1950.0,458.0,14,"gold"
"Leishmania",549.0,1950.0,426.0,15,"gold"
"Schistosoma",506.0,1950.0,411.0,16,"orange"
"Chlamydia",499.0,1950.0,353.0,17,"salmon"
"Echinococcus",426.0,1950.0,283.0,18,"orange"
"Variola",330.0,1950.0,221.0,19,"lightskyblue"
"Trypanosoma",321.0,1950.0,240.0,20,"gold"
"Varicella Zoster virus",317.0,1950.0,231.0,21,"lightskyblue"
"Leptospira",282.0,1950.0,188.0,22,"salmon"
"Vibrio cholerae",281.0,1950.0,210.0,23,"salmon"
"EBV",280.0,1950.0,207.0,24,"lightskyblue"
"Actinomyces",266.0,1950.0,210.0,25,"olivedrab"
"Rabies virus",265.0,1950.0,186.0,26,"lightskyblue"
"Filarial worms",240.0,1950.0,189.0,27,"orange"
"Toxoplasma",229.0,1950.0,133.0,28,"gold"
"Measles virus",228.0,1950.0,179.0,29,"lightskyblue"
"Yersinia pestis",215.0,1950.0,144.0,30,"salmon"
"Ascaris",206.0,1950.0,141.0,31,"orange"
"Shigella",204.0,1950.0,177.0,32,"salmon"
"Histoplasma capsulatum",194.0,1950.0,135.0,33,"olivedrab"
"Coxiella burnetii",180.0,1950.0,113.0,34,"salmon"
"Klebsiella",176.0,1950.0,144.0,35,"salmon"
"Trichomonas vaginalis",171.0,1950.0,117.0,36,"gold"
"Sarcoptes scabiei",163.0,1950.0,136.0,37,"blueviolet"
"Borrelia",151.0,1950.0,123.0,38,"salmon"
"Mumps virus",151.0,1950.0,117.0,39,"lightskyblue"
"Coccidioides",149.0,1950.0,105.0,40,"olivedrab"
"Bacillus anthracis",141.0,1950.0,119.0,41,"salmon"
"YFV",141.0,1950.0,92.0,42,"lightskyblue"
"Orientia tsutsugamushi",141.0,1950.0,125.0,43,"salmon"
"Rubella",138.0,1950.0,115.0,44,"lightskyblue"
"Blastomyces dermatitidis",132.0,1950.0,103.0,45,"olivedrab"
"Newcastle disease virus",129.0,1950.0,75.0,46,"lightskyblue"
"Trichophyton",123.0,1950.0,100.0,47,"olivedrab"
"Ancylostoma",105.0,1950.0,65.0,48,"orange"
"Enterobius vermicularis",105.0,1950.0,65.0,49,"orange"
"Candida",96.0,1950.0,70.0,50,"olivedrab"
"HSV",93.0,1950.0,59.0,51,"lightskyblue"
"Trichinella",88.0,1950.0,77.0,52,"orange"
"Cryptococcus",86.0,1950.0,56.0,53,"olivedrab"
"Fly larva",79.0,1950.0,61.0,54,"blueviolet"
"Erysipelothrix",79.0,1950.0,58.0,55,"salmon"
"Coccidia",78.0,1950.0,66.0,56,"gold"
"HIV",73.0,1950.0,56.0,57,"lightskyblue"
"Pediculus",68.0,1950.0,62.0,58,"blueviolet"
"Taenia solium.",68.0,1950.0,47.0,59,"orange"
"Haemophilus ducreyi",64.0,1950.0,51.0,60,"salmon"
"Acari",63.0,1950.0,51.0,61,"blueviolet"
"Onchocerca",61.0,1950.0,48.0,62,"orange"
"Trypanosoma cruzi",57.0,1950.0,34.0,63,"gold"
"Giardia lamblia",56.0,1950.0,37.0,64,"gold"
"Babesia",54.0,1950.0,43.0,65,"gold"
"DENV",51.0,1950.0,47.0,66,"lightskyblue"
"HBV",50.0,1950.0,32.0,67,"lightskyblue"
"Japanese encephalitis virus",49.0,1950.0,35.0,68,"lightskyblue"
"Vaccinia virus",48.0,1950.0,32.0,69,"lightskyblue"
"HPV",46.0,1950.0,42.0,70,"lightskyblue"
"Bartonella",44.0,1950.0,26.0,71,"salmon"
"Sporothrix",44.0,1950.0,30.0,72,"olivedrab"
"Pinworms",38.0,1950.0,28.0,73,"orange"
"Streptobacillus moniliformis or Spirillum minus",37.0,1950.0,30.0,74,"salmon"
"Actinomycetoma",37.0,1950.0,28.0,75,"salmon"
"Pasteurella",34.0,1950.0,24.0,76,"salmon"
"Strongyloides",33.0,1950.0,25.0,77,"orange"
"Phlebovirus",28.0,1950.0,24.0,78,"lightskyblue"
"Molluscum Contagiosum virus",28.0,1950.0,20.0,79,"lightskyblue"
"LCMV",27.0,1950.0,23.0,80,"lightskyblue"
"Aspergillus",26.0,1950.0,17.0,81,"olivedrab"
"Paracoccidioides brasiliensis",25.0,1950.0,11.0,82,"olivedrab"
"Burkholderia",24.0,1950.0,21.0,83,"salmon"
"Staphylococcus aureus",23.0,1950.0,18.0,84,"salmon"
"WEEV",22.0,1950.0,20.0,85,"lightskyblue"
"Balantidium coli",21.0,1950.0,14.0,86,"gold"
"Protozoan",19.0,1950.0,17.0,87,"gold"
"Cowpox virus",18.0,1950.0,9.0,88,"lightskyblue"
"Fasciola",18.0,1950.0,12.0,89,"orange"
"Eurotiomycetes",17.0,1950.0,15.0,90,"olivedrab"
"HHV",15.0,1950.0,7.0,91,"lightskyblue"
"Rhinosporidium seeberi",15.0,1950.0,13.0,92,"olivedrab"
"Tick",15.0,1950.0,12.0,93,"blueviolet"
"Coltivirus",14.0,1950.0,12.0,94,"lightskyblue"
"Trichuris trichiura",14.0,1950.0,5.0,95,"orange"
"Listeria monocytogenes",14.0,1950.0,13.0,96,"salmon"
"Corynebacterium",12.0,1950.0,10.0,97,"salmon"
"Theileria",11.0,1950.0,7.0,98,"gold"
"Paragonimus",10.0,1950.0,9.0,99,"orange"
"Eastern equine encephalitis virus",8.0,1950.0,6.0,100,"lightskyblue"
"Guinea worm",8.0,1950.0,2.0,101,"orange"
"Orf virus",8.0,1950.0,7.0,102,"lightskyblue"
"Trichostrongylus",7.0,1950.0,4.0,103,"orange"
"Clonorchis",7.0,1950.0,5.0,104,"orange"
"Cystoisospora",6.0,1950.0,5.0,105,"gold"
"Dirofilaria",5.0,1950.0,3.0,106,"orange"
"Hymenolepis",5.0,1950.0,3.0,107,"orange"
"Loa loa",5.0,1950.0,4.0,108,"orange"
"Poxvirus",4.0,1950.0,3.0,109,"lightskyblue"
"Geotrichum candidum",4.0,1950.0,2.0,110,"olivedrab"
"Pneumocystis jirovecii",3.0,1950.0,0.0,111,"olivedrab"
"Bornavirus",3.0,1950.0,1.0,112,"lightskyblue"
"Sarcocystis",3.0,1950.0,1.0,113,"gold"
"Ascaridia",3.0,1950.0,2.0,114,"orange"
"Anaplasmataceae",3.0,1950.0,2.0,115,"salmon"
"TBEV",3.0,1950.0,2.0,116,"lightskyblue"
"Dicrocoelium",2.0,1950.0,1.0,117,"orange"
"Spirometra",2.0,1950.0,0.0,118,"orange"
"Tunga penetrans",2.0,1950.0,1.0,119,"blueviolet"
"Necator",2.0,1950.0,1.0,120,"orange"
"Enoplida",2.0,1950.0,1.0,121,"orange"
"Hantavirus",2.0,1950.0,1.0,122,"lightskyblue"
"Cryptosporidium",1.0,1950.0,0.0,123,"gold"
"Microsporidia",1.0,1950.0,0.0,124,"olivedrab"
"Mycobacterium tuberculosis",6609.0,1951.0,4444.0,1,"salmon"
"Plasmodium",2694.0,1951.0,2343.0,2,"gold"
"Poliovirus",2437.0,1951.0,1864.0,3,"lightskyblue"
"Salmonella enterica",2118.0,1951.0,1679.0,4,"salmon"
"Treponema",1298.0,1951.0,1035.0,5,"salmon"
"Streptococcus pyogenes",1274.0,1951.0,1002.0,6,"salmon"
"Influenza virus",1249.0,1951.0,1033.0,7,"lightskyblue"
"Mycobacterium leprae",1202.0,1951.0,939.0,8,"salmon"
"HAV",1113.0,1951.0,840.0,9,"lightskyblue"
"Brucella",930.0,1951.0,724.0,10,"salmon"
"Clostridium",898.0,1951.0,699.0,11,"salmon"
"Rickettsia",865.0,1951.0,708.0,12,"salmon"
"Entamoeba histolytica",798.0,1951.0,632.0,13,"gold"
"Neisseria gonorrhoeae",790.0,1951.0,690.0,14,"salmon"
"Chlamydia",702.0,1951.0,499.0,15,"salmon"
"Leishmania",693.0,1951.0,549.0,16,"gold"
"Echinococcus",650.0,1951.0,426.0,17,"orange"
"Schistosoma",628.0,1951.0,506.0,18,"orange"
"Variola",480.0,1951.0,330.0,19,"lightskyblue"
"Trypanosoma",424.0,1951.0,321.0,20,"gold"
"Leptospira",423.0,1951.0,282.0,21,"salmon"
"Varicella Zoster virus",419.0,1951.0,317.0,22,"lightskyblue"
"Toxoplasma",379.0,1951.0,229.0,23,"gold"
"Vibrio cholerae",376.0,1951.0,281.0,24,"salmon"
"EBV",360.0,1951.0,280.0,25,"lightskyblue"
"Actinomyces",343.0,1951.0,266.0,26,"olivedrab"
"Rabies virus",334.0,1951.0,265.0,27,"lightskyblue"
"Yersinia pestis",308.0,1951.0,215.0,28,"salmon"
"Coxiella burnetii",290.0,1951.0,180.0,29,"salmon"
"Filarial worms",282.0,1951.0,240.0,30,"orange"
"Measles virus",274.0,1951.0,228.0,31,"lightskyblue"
"Ascaris",259.0,1951.0,206.0,32,"orange"
"Histoplasma capsulatum",246.0,1951.0,194.0,33,"olivedrab"
"Shigella",236.0,1951.0,204.0,34,"salmon"
"YFV",231.0,1951.0,141.0,35,"lightskyblue"
"Trichomonas vaginalis",231.0,1951.0,171.0,36,"gold"
"Klebsiella",209.0,1951.0,176.0,37,"salmon"
"Mumps virus",200.0,1951.0,151.0,38,"lightskyblue"
"Newcastle disease virus",189.0,1951.0,129.0,39,"lightskyblue"
"Sarcoptes scabiei",182.0,1951.0,163.0,40,"blueviolet"
"Coccidioides",170.0,1951.0,149.0,41,"olivedrab"
"Borrelia",169.0,1951.0,151.0,42,"salmon"
"Blastomyces dermatitidis",168.0,1951.0,132.0,43,"olivedrab"
"Rubella",164.0,1951.0,138.0,44,"lightskyblue"
"Bacillus anthracis",163.0,1951.0,141.0,45,"salmon"
"Trichophyton",161.0,1951.0,123.0,46,"olivedrab"
"Orientia tsutsugamushi",152.0,1951.0,141.0,47,"salmon"
"Candida",147.0,1951.0,96.0,48,"olivedrab"
"Enterobius vermicularis",133.0,1951.0,105.0,49,"orange"
"Ancylostoma",129.0,1951.0,105.0,50,"orange"
"HSV",122.0,1951.0,93.0,51,"lightskyblue"
"Trichinella",115.0,1951.0,88.0,52,"orange"
"Cryptococcus",114.0,1951.0,86.0,53,"olivedrab"
"Fusobacterium",96.0,1951.0,94.0,54,"salmon"
"Fly larva",95.0,1951.0,79.0,55,"blueviolet"
"Erysipelothrix",93.0,1951.0,79.0,56,"salmon"
"Bartonella",93.0,1951.0,44.0,57,"salmon"
"HIV",91.0,1951.0,73.0,58,"lightskyblue"
"Trypanosoma cruzi",89.0,1951.0,57.0,59,"gold"
"Taenia solium.",88.0,1951.0,68.0,60,"orange"
"Coccidia",86.0,1951.0,78.0,61,"gold"
"Vaccinia virus",81.0,1951.0,48.0,62,"lightskyblue"
"Haemophilus ducreyi",78.0,1951.0,64.0,63,"salmon"
"Onchocerca",75.0,1951.0,61.0,64,"orange"
"Pediculus",75.0,1951.0,68.0,65,"blueviolet"
"Acari",73.0,1951.0,63.0,66,"blueviolet"
"HBV",70.0,1951.0,50.0,67,"lightskyblue"
"Giardia lamblia",69.0,1951.0,56.0,68,"gold"
"Babesia",63.0,1951.0,54.0,69,"gold"
"Japanese encephalitis virus",59.0,1951.0,49.0,70,"lightskyblue"
"Sporothrix",56.0,1951.0,44.0,71,"olivedrab"
"DENV",53.0,1951.0,51.0,72,"lightskyblue"
"Streptobacillus moniliformis or Spirillum minus",49.0,1951.0,37.0,73,"salmon"
"HPV",49.0,1951.0,46.0,74,"lightskyblue"
"Pasteurella",44.0,1951.0,34.0,75,"salmon"
"Actinomycetoma",42.0,1951.0,37.0,76,"salmon"
"LCMV",41.0,1951.0,27.0,77,"lightskyblue"
"Pinworms",40.0,1951.0,38.0,78,"orange"
"Phlebovirus",40.0,1951.0,28.0,79,"lightskyblue"
"Molluscum Contagiosum virus",39.0,1951.0,28.0,80,"lightskyblue"
"Strongyloides",39.0,1951.0,33.0,81,"orange"
"Aspergillus",32.0,1951.0,26.0,82,"olivedrab"
"Protozoan",32.0,1951.0,19.0,83,"gold"
"Paracoccidioides brasiliensis",31.0,1951.0,25.0,84,"olivedrab"
"Burkholderia",31.0,1951.0,24.0,85,"salmon"
"Trichuris trichiura",31.0,1951.0,14.0,86,"orange"
"Balantidium coli",29.0,1951.0,21.0,87,"gold"
"WEEV",29.0,1951.0,22.0,88,"lightskyblue"
"Eurotiomycetes",23.0,1951.0,17.0,89,"olivedrab"
"HHV",21.0,1951.0,15.0,90,"lightskyblue"
"Cowpox virus",21.0,1951.0,18.0,91,"lightskyblue"
"Fasciola",20.0,1951.0,18.0,92,"orange"
"Tick",18.0,1951.0,15.0,93,"blueviolet"
"Rhinosporidium seeberi",18.0,1951.0,15.0,94,"olivedrab"
"Listeria monocytogenes",17.0,1951.0,14.0,95,"salmon"
"Corynebacterium",17.0,1951.0,12.0,96,"salmon"
"SLEV",16.0,1951.0,13.0,97,"lightskyblue"
"Theileria",16.0,1951.0,11.0,98,"gold"
"Coltivirus",15.0,1951.0,14.0,99,"lightskyblue"
"Guinea worm",14.0,1951.0,8.0,100,"orange"
"Orf virus",12.0,1951.0,8.0,101,"lightskyblue"
"Nocardial",11.0,1951.0,8.0,102,"salmon"
"Paragonimus",11.0,1951.0,10.0,103,"orange"
"Eastern equine encephalitis virus",11.0,1951.0,8.0,104,"lightskyblue"
"Clonorchis",9.0,1951.0,7.0,105,"orange"
"Trichostrongylus",8.0,1951.0,7.0,106,"orange"
"Pneumocystis jirovecii",8.0,1951.0,3.0,107,"olivedrab"
"Poxvirus",8.0,1951.0,4.0,108,"lightskyblue"
"Coxsackievirus",7.0,1951.0,0.0,109,"lightskyblue"
"Sarcocystis",6.0,1951.0,3.0,110,"gold"
"Dirofilaria",6.0,1951.0,5.0,111,"orange"
"Gnathostoma",6.0,1951.0,4.0,112,"orange"
"Loa loa",6.0,1951.0,5.0,113,"orange"
"Diphyllobothrium",6.0,1951.0,3.0,114,"orange"
"HCV",5.0,1951.0,2.0,115,"lightskyblue"
"TBEV",5.0,1951.0,3.0,116,"lightskyblue"
"Anaplasmataceae",4.0,1951.0,3.0,117,"salmon"
"Actinobacillus",4.0,1951.0,3.0,118,"salmon"
"Hantavirus",4.0,1951.0,2.0,119,"lightskyblue"
"Bornavirus",4.0,1951.0,3.0,120,"lightskyblue"
"Dicrocoelium",4.0,1951.0,2.0,121,"orange"
"Necator",3.0,1951.0,2.0,122,"orange"
"Spirometra",3.0,1951.0,2.0,123,"orange"
"Setaria",2.0,1951.0,1.0,124,"orange"
"Mycobacterium tuberculosis",9178.0,1952.0,6609.0,1,"salmon"
"Poliovirus",3111.0,1952.0,2437.0,2,"lightskyblue"
"Plasmodium",3069.0,1952.0,2694.0,3,"gold"
"Salmonella enterica",2399.0,1952.0,2118.0,4,"salmon"
"Treponema",1549.0,1952.0,1298.0,5,"salmon"
"Mycobacterium leprae",1516.0,1952.0,1202.0,6,"salmon"
"Streptococcus pyogenes",1486.0,1952.0,1274.0,7,"salmon"
"Influenza virus",1435.0,1952.0,1249.0,8,"lightskyblue"
"HAV",1376.0,1952.0,1113.0,9,"lightskyblue"
"Brucella",1128.0,1952.0,930.0,10,"salmon"
"Clostridium",1078.0,1952.0,898.0,11,"salmon"
"Entamoeba histolytica",998.0,1952.0,798.0,12,"gold"
"Rickettsia",979.0,1952.0,865.0,13,"salmon"
"Neisseria gonorrhoeae",880.0,1952.0,790.0,14,"salmon"
"Chlamydia",862.0,1952.0,702.0,15,"salmon"
"Leishmania",820.0,1952.0,693.0,16,"gold"
"Echinococcus",818.0,1952.0,650.0,17,"orange"
"Schistosoma",763.0,1952.0,628.0,18,"orange"
"Variola",584.0,1952.0,480.0,19,"lightskyblue"
"Trypanosoma",573.0,1952.0,424.0,20,"gold"
"Leptospira",561.0,1952.0,423.0,21,"salmon"
"Varicella Zoster virus",536.0,1952.0,419.0,22,"lightskyblue"
"Toxoplasma",518.0,1952.0,379.0,23,"gold"
"EBV",433.0,1952.0,360.0,24,"lightskyblue"
"Rabies virus",422.0,1952.0,334.0,25,"lightskyblue"
"Actinomyces",409.0,1952.0,343.0,26,"olivedrab"
"Vibrio cholerae",402.0,1952.0,376.0,27,"salmon"
"Coxiella burnetii",372.0,1952.0,290.0,28,"salmon"
"Yersinia pestis",357.0,1952.0,308.0,29,"salmon"
"Measles virus",340.0,1952.0,274.0,30,"lightskyblue"
"Filarial worms",329.0,1952.0,282.0,31,"orange"
"Ascaris",318.0,1952.0,259.0,32,"orange"
"Trichomonas vaginalis",318.0,1952.0,231.0,33,"gold"
"Histoplasma capsulatum",307.0,1952.0,246.0,34,"olivedrab"
"Shigella",301.0,1952.0,236.0,35,"salmon"
"Mumps virus",280.0,1952.0,200.0,36,"lightskyblue"
"YFV",270.0,1952.0,231.0,37,"lightskyblue"
"Klebsiella",246.0,1952.0,209.0,38,"salmon"
"Newcastle disease virus",236.0,1952.0,189.0,39,"lightskyblue"
"Blastomyces dermatitidis",205.0,1952.0,168.0,40,"olivedrab"
"Rubella",198.0,1952.0,164.0,41,"lightskyblue"
"Sarcoptes scabiei",195.0,1952.0,182.0,42,"blueviolet"
"Trichophyton",194.0,1952.0,161.0,43,"olivedrab"
"Coccidioides",191.0,1952.0,170.0,44,"olivedrab"
"Borrelia",191.0,1952.0,169.0,45,"salmon"
"Candida",188.0,1952.0,147.0,46,"olivedrab"
"Bacillus anthracis",186.0,1952.0,163.0,47,"salmon"
"Enterobius vermicularis",169.0,1952.0,133.0,48,"orange"
"Ancylostoma",166.0,1952.0,129.0,49,"orange"
"Orientia tsutsugamushi",161.0,1952.0,152.0,50,"salmon"
"Bartonella",159.0,1952.0,93.0,51,"salmon"
"HSV",152.0,1952.0,122.0,52,"lightskyblue"
"Cryptococcus",148.0,1952.0,114.0,53,"olivedrab"
"Trypanosoma cruzi",142.0,1952.0,89.0,54,"gold"
"Trichinella",141.0,1952.0,115.0,55,"orange"
"Vaccinia virus",117.0,1952.0,81.0,56,"lightskyblue"
"Fly larva",111.0,1952.0,95.0,57,"blueviolet"
"Erysipelothrix",110.0,1952.0,93.0,58,"salmon"
"HIV",110.0,1952.0,91.0,59,"lightskyblue"
"Taenia solium.",106.0,1952.0,88.0,60,"orange"
"Fusobacterium",97.0,1952.0,96.0,61,"salmon"
"Onchocerca",97.0,1952.0,75.0,62,"orange"
"Coccidia",92.0,1952.0,86.0,63,"gold"
"Giardia lamblia",92.0,1952.0,69.0,64,"gold"
"Haemophilus ducreyi",91.0,1952.0,78.0,65,"salmon"
"Pediculus",85.0,1952.0,75.0,66,"blueviolet"
"Acari",84.0,1952.0,73.0,67,"blueviolet"
"HBV",83.0,1952.0,70.0,68,"lightskyblue"
"Japanese encephalitis virus",72.0,1952.0,59.0,69,"lightskyblue"
"Sporothrix",69.0,1952.0,56.0,70,"olivedrab"
"Babesia",64.0,1952.0,63.0,71,"gold"
"DENV",63.0,1952.0,53.0,72,"lightskyblue"
"Pasteurella",60.0,1952.0,44.0,73,"salmon"
"HPV",54.0,1952.0,49.0,74,"lightskyblue"
"Streptobacillus moniliformis or Spirillum minus",53.0,1952.0,49.0,75,"salmon"
"Actinomycetoma",50.0,1952.0,42.0,76,"salmon"
"Molluscum Contagiosum virus",48.0,1952.0,39.0,77,"lightskyblue"
"Pinworms",48.0,1952.0,40.0,78,"orange"
"Strongyloides",47.0,1952.0,39.0,79,"orange"
"LCMV",47.0,1952.0,41.0,80,"lightskyblue"
"Aspergillus",45.0,1952.0,32.0,81,"olivedrab"
"Protozoan",44.0,1952.0,32.0,82,"gold"
"Trichuris trichiura",44.0,1952.0,31.0,83,"orange"
"Phlebovirus",42.0,1952.0,40.0,84,"lightskyblue"
"Balantidium coli",39.0,1952.0,29.0,85,"gold"
"Burkholderia",38.0,1952.0,31.0,86,"salmon"
